id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
21,3563.6713449954987,pred,999.3911159038544,False,11,False
5,3571.703700065613,prey,321.01357793807983,False,10,False
7,3587.7626481056213,pred,204.6644310951233,False,17,True
18,3613.8484160900116,pred,194.63310503959656,False,7,True
3,3641.9303860664368,pred,164.5407259464264,False,10,False
19,3647.961151123047,prey,292.96831798553467,False,25,False
26,3670.032516002655,pred,166.5632917881012,False,22,False
22,3700.1526441574097,pred,439.41791105270386,False,21,True
18,3732.260200023651,prey,58.209648847579956,True,17,True
8,3732.260200023651,pred,206.7212369441986,False,22,False
1,3742.280808210373,prey,80.28461217880249,True,17,True
28,3744.2860050201416,prey,156.52335691452026,True,17,True
24,3760.332001209259,pred,315.0551190376282,False,17,True
7,3772.378048181534,prey,98.32749700546265,True,17,True
23,3788.440088033676,pred,391.3023958206177,False,21,True
6,3798.4726490974426,prey,1192.0687930583954,False,10,False
5,3816.544178009033,pred,244.8325469493866,True,10,False
18,3846.649985074997,pred,114.38175106048584,True,17,True
0,3848.652705192566,prey,309.062420129776,False,25,False
15,3850.653174161911,prey,311.05737805366516,False,25,False
21,3852.6557672023773,prey,64.21567916870117,True,14,False
19,3872.7302629947662,pred,224.7604329586029,False,25,False
24,3884.7722651958466,prey,124.43475008010864,True,17,True
1,3898.817330121994,pred,156.52853202819824,False,17,True
28,3926.9231021404266,pred,182.62905097007751,False,17,True
4,3936.949532032013,prey,397.359246969223,True,6,False
7,3955.0012431144714,pred,182.61463499069214,False,17,True
0,3985.102345228195,pred,136.44137001037598,True,25,False
15,4017.2060420513153,pred,166.54476499557495,False,25,False
22,4033.2519590854645,prey,216.70778107643127,False,4,False
25,4049.3020520210266,pred,517.7382018566132,False,17,True
14,4083.4167020320892,pred,527.7625448703766,False,24,False
16,4083.4167020320892,prey,1009.3281879425049,False,11,False
12,4103.482086181641,prey,1117.6946771144867,False,16,False
18,4105.494667053223,prey,258.8391258716583,True,10,False
29,4105.494667053223,prey,846.7746489048004,True,16,False
2,4107.507296085358,prey,1033.4187819957733,False,16,False
27,4107.507296085358,prey,1125.7483699321747,False,16,False
21,4107.507296085358,pred,254.84368705749512,True,14,False
0,4113.525819063187,prey,64.22376704216003,False,10,False
17,4131.583139181137,pred,1023.3749101161957,True,16,False
7,4153.660995006561,prey,198.65418696403503,True,10,False
18,4155.667541027069,pred,50.16462588310242,False,10,False
0,4181.734510183334,pred,68.2009129524231,True,10,False
6,4209.819552183151,pred,411.3380661010742,False,10,False
5,4223.868554115295,prey,407.31807708740234,False,24,False
4,4237.907132148743,pred,300.9493570327759,False,6,False
