id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
12,3148.160425901413,pred,164.52290797233582,True,24,False
26,3174.280217885971,pred,132.4721519947052,False,25,False
22,3184.330570936203,prey,150.54885601997375,False,1,False
18,3200.3799288272858,pred,146.5360598564148,True,25,False
4,3210.4095418453217,prey,154.57246088981628,False,19,False
27,3226.4766459465027,pred,132.50120306015015,False,18,False
8,3230.491098880768,prey,240.83709001541138,False,23,True
0,3252.5507419109344,pred,174.61890506744385,True,1,False
25,3280.649144887924,pred,509.6567189693451,False,8,False
16,3310.742264986038,pred,210.74266409873962,False,0,False
14,3312.742973804474,prey,256.9058928489685,False,4,False
17,3326.792275905609,prey,246.86400699615479,True,11,False
24,3338.8265669345856,pred,475.5061459541321,False,2,True
1,3368.918664932251,pred,575.8695621490479,False,10,True
12,3376.953413963318,prey,228.7867751121521,False,19,False
11,3399.2660789489746,pred,377.50602412223816,False,23,True
5,3431.3580207824707,prey,353.4347689151764,False,29,True
19,3431.3580207824707,pred,451.7326920032501,False,24,True
2,3447.4201378822327,prey,299.2597119808197,True,4,False
22,3461.469874858856,pred,277.12961506843567,False,1,True
5,3493.589422941208,pred,62.22268104553223,False,29,True
24,3523.659411907196,prey,184.82706999778748,True,12,False
14,3525.6620547771454,pred,212.9096269607544,True,4,False
18,3553.752876996994,prey,273.1037321090698,False,23,True
4,3557.7696759700775,pred,347.35006499290466,False,19,False
10,3577.829218864441,prey,297.1800739765167,True,29,True
7,3579.8400638103485,prey,524.0029828548431,False,23,True
2,3587.8629019260406,pred,140.4337079524994,False,4,True
24,3619.955652952194,pred,96.28752398490906,True,12,False
28,3650.047278881073,prey,369.3981339931488,False,23,True
17,3652.0596148967743,pred,325.25856494903564,True,11,False
4,3666.102665901184,prey,78.23976397514343,True,12,False
21,3684.1615998744965,prey,628.319020986557,False,18,False
10,3684.1615998744965,pred,106.32262992858887,False,29,True
19,3686.173365831375,prey,170.5419819355011,False,4,False
20,3688.1778359413147,prey,407.5286910533905,False,18,False
25,3700.2175788879395,prey,419.5619559288025,False,7,False
29,3710.2467567920685,pred,600.2036008834839,True,24,True
23,3738.3441908359528,pred,973.3696069717407,True,15,False
4,3768.4504737854004,pred,102.33894300460815,False,12,False
8,3800.5669388771057,pred,570.0669949054718,False,23,False
28,3834.67711186409,pred,184.6210720539093,True,23,False
26,3834.67711186409,prey,554.0279669761658,True,25,False
21,3868.807299852371,pred,184.63730907440186,True,18,False
5,3868.807299852371,prey,0.0,True,29,False
27,3892.8835067749023,prey,612.2343618869781,True,20,False
29,3898.91454577446,prey,178.6267249584198,False,12,False
18,3898.91454577446,pred,345.1532919406891,False,23,False
9,3925.0555667877197,prey,694.5644679069519,False,20,False
7,3929.0701248645782,pred,349.2215259075165,False,23,False
25,3961.14807677269,pred,260.92218685150146,False,7,False
26,3995.2655239105225,pred,160.57618308067322,False,25,False
21,3995.2655239105225,prey,52.16554403305054,False,18,True
5,4029.399629831314,pred,160.57965803146362,False,29,False
16,4029.399629831314,prey,690.5730628967285,True,0,False
10,4051.480896949768,prey,341.2341401576996,False,29,False
21,4061.5065619945526,pred,66.22901010513306,True,18,True
13,4071.541563987732,prey,702.622899055481,False,20,False
24,4073.5489988327026,prey,363.30224204063416,True,20,False
0,4075.5622169971466,prey,764.8199520111084,False,20,False
1,4077.5745639801025,prey,708.6501181125641,True,20,False
9,4087.60032081604,pred,162.53622698783875,True,20,False
17,4095.625795841217,prey,100.36027193069458,False,10,False
2,4103.647936820984,prey,515.7795209884644,False,12,False
27,4111.672903776169,pred,218.78076100349426,False,20,False
15,4133.770647764206,prey,897.2492887973785,False,19,False
24,4135.780809879303,pred,62.22260403633118,False,20,False
6,4143.808382987976,prey,891.2576410770416,False,20,False
22,4153.84011387825,prey,582.0372440814972,False,17,False
14,4155.8495898246765,prey,567.9866878986359,True,12,False
13,4155.8495898246765,pred,84.29925990104675,False,20,False
18,4165.892228841782,prey,266.9629030227661,True,29,False
11,4169.90350484848,prey,690.3727779388428,False,12,False
16,4173.925354957581,pred,144.51367712020874,True,0,False
0,4193.9974999427795,pred,118.42642116546631,False,20,False
10,4216.055144786835,pred,164.5658459663391,False,29,False
26,4226.10058093071,prey,230.82920908927917,False,17,False
1,4238.130733966827,pred,160.54762411117554,False,20,False
28,4240.130792856216,prey,178.62423086166382,False,29,False
3,4258.1843519210815,prey,196.67778992652893,False,29,False
20,4258.1843519210815,pred,569.9979310035706,False,18,False
2,4280.27544593811,pred,176.61895608901978,False,12,False
14,4304.376908779144,pred,148.51891994476318,False,12,False
12,4330.466635942459,pred,953.5047631263733,False,19,False
4,4342.510546922684,prey,562.0166370868683,False,15,True
19,4356.555725812912,pred,670.3737080097198,False,4,False
0,4374.605654001236,prey,116.42130208015442,True,26,False
6,4382.634827852249,pred,238.8183319568634,False,20,False
21,4392.67290687561,prey,331.16096901893616,True,18,False
22,4408.719744920731,pred,254.8706431388855,True,17,False
11,4436.819818973541,pred,266.90737318992615,False,12,False
9,4448.860690832138,prey,190.67633891105652,False,3,False
13,4460.910285949707,prey,192.69085001945496,False,3,False
17,4462.9109427928925,pred,367.2761080265045,False,10,False
28,4491.032184839249,pred,250.8921320438385,False,29,False
29,4521.113748788834,pred,622.190468788147,False,12,False
15,4553.220801830292,pred,419.44183588027954,True,19,False
27,4569.275870800018,prey,457.59711384773254,True,18,False
21,4585.339866876602,pred,192.65801692008972,False,18,False
25,4587.353402853012,prey,475.68049907684326,False,18,False
7,4607.409268856049,prey,471.6284589767456,False,25,False
23,4609.423605918884,prey,678.3521480560303,False,25,False
3,4613.4373478889465,pred,355.2443950176239,False,29,True
4,4643.5327298641205,pred,301.01352095603943,False,15,True
26,4675.65297794342,pred,449.5437250137329,False,17,False
16,4705.7594537734985,prey,234.81057000160217,False,27,False
0,4707.766825914383,pred,333.1526780128479,False,26,True
18,4741.886520862579,pred,575.9855020046234,False,29,True
20,4741.886520862579,prey,34.11969494819641,False,18,False
29,4761.970720767975,prey,240.85146188735962,True,9,False
16,4774.008062839508,pred,68.24003601074219,False,27,False
24,4800.0630049705505,prey,92.2961790561676,False,23,False
7,4806.08237695694,pred,198.66435313224792,False,25,False
25,4840.19158577919,pred,252.82917094230652,False,18,False
4,4840.19158577919,prey,196.65335988998413,True,15,True
8,4848.215183973312,prey,949.3006381988525,True,27,False
22,4864.257526874542,prey,311.0367250442505,False,4,True
13,4870.2703149318695,pred,409.35137009620667,True,3,False
20,4902.42175078392,pred,160.52166295051575,False,18,False
18,4934.535215854645,prey,132.45978808403015,False,23,False
24,4934.535215854645,pred,134.46365594863892,False,23,False
1,4936.538207769394,prey,226.7699019908905,True,29,False
9,4966.6304569244385,pred,517.7607550621033,False,3,False
0,4972.652226924896,prey,78.26777505874634,False,22,False
8,4998.7290959358215,pred,150.50543808937073,True,27,False
21,5004.756133794785,prey,252.83381485939026,False,18,False
13,5006.757708787918,prey,80.2455108165741,False,29,False
27,5028.844264984131,pred,459.5598440170288,False,18,False
7,5034.868096828461,prey,118.39843487739563,True,22,False
23,5058.945376873016,pred,449.5132780075073,False,25,True
3,5075.0044298172,prey,369.2449760437012,False,1,False
18,5089.052490949631,pred,154.50839710235596,False,23,False
21,5121.177690982819,pred,116.41315507888794,True,18,False
6,5149.2683799266815,prey,495.69245505332947,False,13,True
4,5153.280874967575,pred,313.07711911201477,True,15,True
29,5187.424068927765,pred,425.4446220397949,False,9,True
2,5187.424068927765,prey,728.5192260742188,True,12,False
7,5221.538101911545,pred,186.66125202178955,True,22,False
20,5221.538101911545,prey,34.11403298377991,True,18,False
16,5223.548239946365,prey,102.37054896354675,False,3,True
22,5253.665217876434,pred,389.3985300064087,False,4,False
17,5277.743612766266,prey,814.8270769119263,False,2,True
13,5285.76614689827,pred,278.99959897994995,True,29,False
9,5319.895025968552,prey,114.41317009925842,True,6,False
20,5319.895025968552,pred,98.34452199935913,True,18,False
1,5353.984798908234,pred,417.43773007392883,False,29,False
5,5353.984798908234,prey,0.0,False,29,False
28,5362.012881994247,prey,240.83519101142883,True,3,True
16,5386.066498994827,pred,162.50942015647888,False,3,True
18,5390.081472873688,prey,280.957398891449,False,3,True
21,5412.157674789429,prey,290.97452688217163,True,3,True
9,5416.165564775467,pred,96.26225185394287,True,6,False
5,5448.304438829422,pred,94.30706405639648,False,29,False
6,5482.422662973404,pred,333.14569115638733,False,13,False
7,5482.422662973404,prey,260.8784031867981,False,22,False
25,5496.464503765106,prey,375.2868127822876,True,28,False
11,5502.481301784515,prey,1065.6557879447937,False,2,True
15,5508.50603890419,prey,955.2795240879059,True,2,True
0,5510.518351793289,pred,537.8572587966919,False,22,False
17,5540.596732854843,pred,262.84457898139954,True,2,True
29,5564.670492887497,prey,377.2406930923462,False,7,True
3,5570.692059993744,pred,495.6795930862427,True,1,False
26,5590.756271839142,prey,915.0978620052338,True,7,True
21,5600.794536828995,pred,188.6283040046692,False,3,False
28,5632.922540903091,pred,270.9006130695343,False,3,False
25,5667.041563987732,pred,170.56865215301514,False,28,True
22,5667.041563987732,prey,280.97506499290466,False,4,False
12,5671.060904979706,prey,1083.7075021266937,False,2,True
23,5687.135135889053,prey,533.8542609214783,False,2,True
14,5691.144996881485,prey,1254.3251779079437,False,2,True
11,5695.170833826065,pred,192.68113493919373,True,2,True
29,5725.29998087883,pred,160.62069511413574,True,7,True
10,5747.365326881409,prey,1354.6924200057983,False,26,False
24,5755.3817348480225,prey,654.2744569778442,False,23,False
8,5755.3817348480225,prey,307.07729601860046,True,22,False
18,5755.3817348480225,pred,365.2919340133667,True,3,False
7,5783.492511987686,pred,301.05762910842896,True,22,False
3,5795.527144908905,prey,212.79613208770752,False,15,False
20,5799.5509259700775,prey,479.64079117774963,False,26,False
12,5809.5654718875885,pred,138.4959089756012,True,2,True
27,5819.609766960144,prey,630.1787571907043,False,20,False
16,5835.65887093544,prey,387.35443210601807,True,26,False
2,5835.65887093544,pred,648.2225761413574,True,12,False
28,5837.660829782486,prey,170.61926579475403,True,3,True
10,5859.736966848373,pred,112.36273002624512,True,26,False
13,5885.8042187690735,prey,218.76265478134155,False,22,False
14,5885.8042187690735,pred,194.65073084831238,False,2,False
9,5891.835168838501,prey,443.530730009079,False,27,False
23,5909.908450841904,pred,222.76445388793945,False,2,False
6,5913.915813922882,prey,431.4872009754181,False,20,False
25,5917.9276649951935,prey,250.8801851272583,False,22,False
24,5931.963738918304,pred,176.5735740661621,True,23,False
19,5952.042378902435,prey,1495.1481029987335,False,26,False
8,5954.045867919922,pred,198.6461639404297,True,22,False
15,5978.117906808853,pred,469.6028869152069,False,2,False
16,6004.213520765305,pred,168.54630398750305,False,26,False
1,6030.31592297554,prey,676.3250081539154,False,25,True
13,6030.31592297554,pred,144.50325512886047,True,22,False
21,6050.387038946152,prey,449.58686804771423,False,1,False
3,6056.408983945847,pred,260.8727879524231,True,15,False
7,6078.495152950287,prey,294.99702501296997,True,19,True
28,6082.511336803436,pred,244.84196782112122,False,3,True
27,6110.610258817673,pred,290.99241185188293,False,20,False
5,6126.675066947937,prey,678.3647179603577,False,20,False
9,6138.7210829257965,pred,246.87772512435913,True,27,True
6,6168.832373857498,pred,254.90811800956726,True,20,False
0,6194.904088973999,prey,566.0006551742554,False,21,False
26,6198.922118902206,pred,608.1571989059448,False,7,False
19,6231.027684926987,pred,278.9772231578827,True,26,False
