id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
7,1442.8396289348602,pred,299.04353499412537,False,3,True
1,1458.8852779865265,prey,527.8216490745544,False,4,False
14,1460.890543937683,pred,204.69428491592407,False,4,False
27,1480.9676830768585,pred,455.557813167572,False,20,True
6,1503.0505669116974,pred,212.74336504936218,True,27,True
25,1527.140007019043,pred,224.8084111213684,True,4,False
17,1553.2502448558807,pred,523.825660943985,False,22,True
27,1565.2626469135284,prey,62.212080001831055,True,1,False
13,1579.3192310333252,pred,180.65904211997986,True,11,False
11,1607.4055268764496,pred,210.74773502349854,False,17,False
15,1637.5057730674744,pred,212.72853302955627,True,11,False
24,1669.6240239143372,pred,242.8383288383484,True,15,False
9,1701.7157969474792,prey,174.57578992843628,False,0,False
16,1701.7157969474792,pred,274.9209680557251,False,24,False
25,1713.7613818645477,prey,186.61551880836487,False,1,False
19,1733.848464012146,pred,513.7830669879913,False,17,False
18,1747.8990678787231,prey,293.03049898147583,False,1,False
8,1765.9674079418182,pred,323.1199309825897,True,19,True
23,1767.976089000702,prey,240.83608198165894,False,4,False
10,1798.0669989585876,pred,355.2104160785675,False,8,False
27,1832.1963238716125,pred,266.92470479011536,False,1,False
20,1832.1963238716125,prey,162.5722999572754,True,27,True
13,1834.1977450847626,prey,178.62780618667603,False,20,False
24,1836.2002458572388,prey,128.45978593826294,False,1,False
16,1854.2648859024048,prey,98.34288001060486,True,25,False
29,1854.2648859024048,prey,152.54908895492554,False,16,False
0,1858.2758748531342,pred,431.4720118045807,False,16,False
9,1886.3507080078125,pred,184.62650108337402,True,0,True
15,1912.4203369617462,prey,242.79631304740906,False,20,False
18,1914.42054605484,pred,166.5131061077118,False,1,False
19,1934.4897019863129,prey,200.63515400886536,True,29,False
10,1942.5309829711914,prey,144.45829391479492,False,25,False
4,1942.5309829711914,pred,780.6735370159149,False,27,True
26,1964.5816400051117,prey,437.4416329860687,False,23,False
13,1968.5997738838196,pred,134.39327883720398,False,20,False
1,1996.6985659599304,pred,537.8051779270172,False,4,False
24,2026.771450996399,pred,190.56276297569275,False,1,True
17,2048.833242893219,prey,106.30225992202759,False,29,False
6,2050.8334209918976,prey,106.30034708976746,True,20,False
16,2054.846955060959,pred,200.57371306419373,False,25,False
8,2070.8954899311066,prey,272.8284909725189,False,26,False
15,2082.9362909793854,pred,170.50706505775452,True,20,False
19,2113.0086419582367,pred,178.5108790397644,True,29,False
25,2145.1084489822388,pred,431.33883810043335,False,1,True
10,2179.2360620498657,pred,236.6965081691742,False,25,False
3,2179.2360620498657,prey,381.1690630912781,True,26,False
23,2213.3304629325867,pred,445.34616684913635,False,4,False
28,2213.3304629325867,prey,1442.8471138477325,False,1,True
9,2223.3607189655304,prey,280.829735994339,False,26,False
2,2225.3684010505676,prey,286.8557951450348,True,26,False
29,2243.4197869300842,pred,389.13737201690674,False,16,False
18,2263.484612941742,prey,166.52395296096802,False,28,True
17,2273.534824848175,pred,224.69300985336304,False,29,False
11,2277.549633026123,prey,670.1382451057434,False,18,False
20,2303.6285140514374,pred,471.42020201683044,False,27,True
6,2335.7241299152374,pred,284.8822078704834,True,20,False
15,2343.7605559825897,prey,260.8181800842285,False,26,False
8,2367.846363067627,pred,296.9417941570282,False,26,False
3,2401.939831972122,pred,222.6920359134674,True,26,False
23,2401.939831972122,prey,0.0,False,4,False
9,2436.0311880111694,pred,212.66205096244812,False,26,False
22,2436.0311880111694,prey,1095.5723400115967,True,12,True
25,2438.0395748615265,prey,250.7809019088745,False,22,False
2,2468.1342220306396,pred,242.75792598724365,False,26,False
7,2502.224686861038,prey,1009.212082862854,True,22,False
28,2502.224686861038,pred,288.88236689567566,True,1,True
18,2536.356292963028,pred,272.86294388771057,False,28,True
28,2536.356292963028,prey,0.0,True,1,True
3,2544.39080286026,prey,114.37188291549683,False,11,False
21,2564.4370460510254,prey,926.931272983551,False,28,False
26,2566.4377570152283,pred,601.8476631641388,False,23,True
1,2586.485867023468,prey,457.42835307121277,True,7,False
15,2596.5163838863373,pred,252.7474980354309,True,26,True
23,2628.63720202446,pred,226.68548798561096,True,4,False
0,2656.7082109451294,prey,118.35040402412415,True,3,False
25,2660.7179479599,pred,222.66990303993225,False,22,False
22,2694.8335530757904,pred,258.7904031276703,False,12,True
27,2694.8335530757904,prey,68.20015716552734,True,1,False
13,2716.9285159111023,prey,298.94654393196106,True,3,False
14,2722.955582857132,prey,94.31838083267212,True,13,False
11,2724.9696838855743,pred,447.4115459918976,False,18,True
10,2726.9725320339203,prey,98.33533000946045,True,14,False
28,2755.0912640094757,pred,218.72287106513977,False,1,False
21,2787.2344150543213,pred,222.78913116455078,False,28,False
29,2795.2608029842377,prey,479.61146998405457,False,1,False
7,2819.349328994751,pred,317.11656308174133,False,22,False
0,2853.45308303833,pred,196.73627614974976,False,3,False
18,2853.45308303833,prey,232.8489019870758,True,28,False
5,2855.460047006607,prey,1310.2470200061798,False,18,False
8,2877.521034002304,prey,321.0931770801544,True,10,False
27,2883.532830953598,pred,188.68720388412476,False,1,False
6,2897.564071893692,prey,337.13428688049316,True,3,False
13,2913.6162509918213,pred,196.67909002304077,False,3,False
14,2945.7359290122986,pred,222.7722680568695,False,13,True
24,2959.7931690216064,prey,447.5349769592285,True,10,False
1,2977.8327078819275,pred,391.33828687667847,False,7,False
29,3011.9389770030975,pred,216.6699719429016,False,1,False
2,3011.9389770030975,prey,543.7989180088043,False,26,True
9,3013.940132856369,prey,545.8059108257294,False,2,False
